CustomerID,Recency,Frequency,Monetary,R,F,M,RFMGroup,RFMScore,RFM_Loyalty_Level,Cluster,Color
16960.0,38,3,507.05,2,2,3,223,7,Gold,2,blue
16961.0,116,1,234.17,3,4,4,344,11,Bronze,0,red
16963.0,187,1,110.55000000000001,4,4,4,444,12,Bronze,0,red
16965.0,226,1,201.19,4,4,4,444,12,Bronze,0,red
16966.0,8,7,2154.97,1,1,1,111,3,Platinum,1,green
16967.0,189,1,319.02,4,4,3,443,11,Bronze,0,red
16968.0,4,2,439.43,1,3,3,133,7,Gold,2,blue
16969.0,39,3,650.41,2,2,3,223,7,Gold,2,blue
16971.0,38,1,357.21,2,4,3,243,9,Silver,0,red
16976.0,267,1,251.51999999999998,4,4,4,444,12,Bronze,0,red
16978.0,77,1,344.33,3,4,3,343,10,Silver,0,red
16979.0,3,6,1852.0,1,1,1,111,3,Platinum,1,green
16980.0,255,2,1078.96,4,3,2,432,9,Silver,0,red
16982.0,60,1,384.06,3,4,3,343,10,Silver,0,red
16983.0,12,7,1931.25,1,1,1,111,3,Platinum,1,green
16984.0,88,2,4481.35,3,3,1,331,7,Gold,2,blue
16985.0,17,10,5464.12,1,1,1,111,3,Platinum,1,green
16986.0,29,2,1873.2,2,3,1,231,6,Gold,2,blue
16987.0,3,7,1625.05,1,1,1,111,3,Platinum,1,green
16988.0,5,1,126.12,1,4,4,144,9,Silver,0,red
16989.0,7,6,1133.25,1,1,2,112,4,Platinum,1,green
16990.0,218,1,179.0,4,4,4,444,12,Bronze,0,red
16992.0,10,5,1614.31,1,2,1,121,4,Platinum,2,blue
16996.0,30,6,1456.96,2,1,2,212,5,Platinum,2,blue
16997.0,288,3,702.0,4,2,2,422,8,Gold,2,blue
16998.0,149,4,295.0,4,2,4,424,10,Silver,0,red
16999.0,23,2,484.82,2,3,3,233,8,Gold,2,blue
17001.0,1,11,3989.57,1,1,1,111,3,Platinum,1,green
17002.0,85,3,1493.73,3,2,2,322,7,Gold,2,blue
17004.0,46,2,1412.94,2,3,2,232,7,Gold,2,blue
17006.0,4,4,781.78,1,2,2,122,5,Platinum,2,blue
17007.0,50,6,889.9300000000001,2,1,2,212,5,Platinum,2,blue
17010.0,18,1,195.36,2,4,4,244,10,Silver,0,red
17011.0,30,1,270.9,2,4,4,244,10,Silver,0,red
17014.0,8,3,586.33,1,2,3,123,6,Gold,2,blue
17015.0,28,3,1842.56,2,2,1,221,5,Platinum,2,blue
17017.0,2,20,8694.26,1,1,1,111,3,Platinum,1,green
17018.0,40,2,920.1,2,3,2,232,7,Gold,2,blue
17019.0,11,4,1272.61,1,2,2,122,5,Platinum,2,blue
17022.0,31,1,71.0,2,4,4,244,10,Silver,0,red
17024.0,45,3,95.85,2,2,4,224,8,Gold,0,red
17025.0,60,3,357.77,3,2,3,323,8,Gold,2,blue
17026.0,185,2,154.82999999999998,4,3,4,434,11,Bronze,0,red
17027.0,78,6,890.29,3,1,2,312,6,Gold,2,blue
17029.0,110,2,716.0,3,3,2,332,8,Gold,2,blue
17030.0,63,1,146.87,3,4,4,344,11,Bronze,0,red
17031.0,11,2,380.35,1,3,3,133,7,Gold,2,blue
17033.0,86,3,1030.14,3,2,2,322,7,Gold,2,blue
17034.0,16,3,745.52,1,2,2,122,5,Platinum,2,blue
17035.0,245,2,433.53000000000003,4,3,3,433,10,Silver,0,red
17037.0,87,1,1267.32,3,4,2,342,9,Silver,0,red
17038.0,30,1,112.4,2,4,4,244,10,Silver,0,red
17040.0,137,1,449.73,3,4,3,343,10,Silver,0,red
17041.0,26,3,1081.57,2,2,2,222,6,Gold,2,blue
17042.0,2,5,1044.3799999999999,1,2,2,122,5,Platinum,1,green
17043.0,32,4,1735.18,2,2,1,221,5,Platinum,2,blue
17044.0,25,1,948.48,2,4,2,242,8,Gold,2,blue
17045.0,113,3,339.44,3,2,3,323,8,Gold,0,red
17046.0,157,1,642.02,4,4,3,443,11,Bronze,0,red
17047.0,85,3,1100.9,3,2,2,322,7,Gold,2,blue
17048.0,117,3,925.35,3,2,2,322,7,Gold,2,blue
17049.0,2,9,5659.9800000000005,1,1,1,111,3,Platinum,1,green
17050.0,96,6,3228.84,3,1,1,311,5,Platinum,2,blue
17051.0,194,1,247.14000000000001,4,4,4,444,12,Bronze,0,red
17052.0,28,1,413.75,2,4,3,243,9,Silver,0,red
17053.0,130,1,498.48,3,4,3,343,10,Silver,0,red
17054.0,28,5,1356.33,2,2,2,222,6,Gold,2,blue
17058.0,81,3,1179.89,3,2,2,322,7,Gold,2,blue
17059.0,29,5,3095.04,2,2,1,221,5,Platinum,2,blue
17060.0,266,1,234.24,4,4,4,444,12,Bronze,0,red
17061.0,73,11,5232.2300000000005,3,1,1,311,5,Platinum,1,green
17062.0,313,4,538.37,4,2,3,423,9,Silver,2,blue
17063.0,21,7,1461.14,2,1,2,212,5,Platinum,2,blue
17064.0,58,3,859.35,3,2,2,322,7,Gold,2,blue
17068.0,12,21,4552.14,1,1,1,111,3,Platinum,1,green
17069.0,28,9,2709.7000000000003,2,1,1,211,4,Platinum,1,green
17070.0,114,1,312.14,3,4,3,343,10,Silver,0,red
17071.0,28,9,2429.03,2,1,1,211,4,Platinum,1,green
17073.0,17,4,1446.09,1,2,2,122,5,Platinum,2,blue
17075.0,17,4,834.12,1,2,2,122,5,Platinum,2,blue
17076.0,36,3,841.0799999999999,2,2,2,222,6,Gold,2,blue
17078.0,36,2,378.2,2,3,3,233,8,Gold,2,blue
17079.0,78,1,118.80000000000001,3,4,4,344,11,Bronze,0,red
17080.0,22,2,287.62,2,3,4,234,9,Silver,2,blue
17081.0,25,2,290.16,2,3,4,234,9,Silver,2,blue
17082.0,33,2,2003.85,2,3,1,231,6,Gold,2,blue
17083.0,109,3,1405.78,3,2,2,322,7,Gold,2,blue
17084.0,35,2,2949.75,2,3,1,231,6,Gold,2,blue
17085.0,123,5,1566.65,3,2,2,322,7,Gold,2,blue
17086.0,7,6,2050.08,1,1,1,111,3,Platinum,1,green
17088.0,28,4,1991.01,2,2,1,221,5,Platinum,2,blue
17090.0,4,7,2043.95,1,1,1,111,3,Platinum,1,green
17091.0,2,9,3827.76,1,1,1,111,3,Platinum,1,green
17092.0,50,4,1777.78,2,2,1,221,5,Platinum,2,blue
17094.0,322,1,302.0,4,4,3,443,11,Bronze,0,red
17095.0,22,3,1324.16,2,2,2,222,6,Gold,2,blue
17096.0,15,4,1022.13,1,2,2,122,5,Platinum,2,blue
17100.0,18,2,971.74,2,3,2,232,7,Gold,2,blue
17101.0,10,4,1621.73,1,2,1,121,4,Platinum,2,blue
17102.0,261,1,25.5,4,4,4,444,12,Bronze,0,red
17105.0,159,2,665.78,4,3,2,432,9,Silver,0,red
17107.0,33,6,10815.43,2,1,1,211,4,Platinum,1,green
17109.0,29,6,885.04,2,1,2,212,5,Platinum,2,blue
17110.0,165,1,163.29999999999998,4,4,4,444,12,Bronze,0,red
17111.0,47,1,248.61,2,4,4,244,10,Silver,0,red
17114.0,5,8,808.62,1,1,2,112,4,Platinum,1,green
17115.0,8,3,837.5,1,2,2,122,5,Platinum,2,blue
17117.0,288,1,116.19999999999999,4,4,4,444,12,Bronze,0,red
17118.0,317,1,157.02,4,4,4,444,12,Bronze,0,red
17119.0,3,2,606.91,1,3,3,133,7,Gold,2,blue
17120.0,233,1,307.46,4,4,3,443,11,Bronze,0,red
17122.0,119,1,138.32,3,4,4,344,11,Bronze,0,red
17123.0,161,1,345.29999999999995,4,4,3,443,11,Bronze,0,red
17124.0,185,1,298.89,4,4,4,444,12,Bronze,0,red
17125.0,50,1,259.35,2,4,4,244,10,Silver,0,red
17126.0,152,5,1004.75,4,2,2,422,8,Gold,2,blue
17128.0,334,1,157.09,4,4,4,444,12,Bronze,0,red
17131.0,5,5,2463.17,1,2,1,121,4,Platinum,1,green
17133.0,15,7,4892.240000000001,1,1,1,111,3,Platinum,1,green
17134.0,106,2,425.0,3,3,3,333,9,Silver,0,red
17135.0,16,7,1139.73,1,1,2,112,4,Platinum,2,blue
17138.0,275,1,380.5,4,4,3,443,11,Bronze,0,red
17139.0,15,12,10668.47,1,1,1,111,3,Platinum,1,green
17140.0,247,1,465.32,4,4,3,443,11,Bronze,0,red
17142.0,239,1,579.0,4,4,3,443,11,Bronze,0,red
17144.0,1,2,984.57,1,3,2,132,6,Gold,1,green
17146.0,105,3,749.78,3,2,2,322,7,Gold,2,blue
17147.0,22,4,1714.59,2,2,1,221,5,Platinum,2,blue
17148.0,51,1,124.88,3,4,4,344,11,Bronze,0,red
17152.0,194,3,1689.5,4,2,1,421,7,Gold,2,blue
17153.0,24,1,213.78,2,4,4,244,10,Silver,0,red
17154.0,75,1,329.34,3,4,3,343,10,Silver,0,red
17155.0,17,2,251.70000000000002,1,3,4,134,8,Gold,2,blue
17157.0,7,2,319.0,1,3,3,133,7,Gold,2,blue
17158.0,32,3,1266.97,2,2,2,222,6,Gold,2,blue
17159.0,21,3,1538.88,2,2,2,222,6,Gold,2,blue
17160.0,31,6,3518.03,2,1,1,211,4,Platinum,1,green
17162.0,28,10,1715.46,2,1,1,211,4,Platinum,1,green
17163.0,21,2,293.1,2,3,4,234,9,Silver,2,blue
17164.0,32,7,2467.35,2,1,1,211,4,Platinum,2,blue
17165.0,284,1,158.68,4,4,4,444,12,Bronze,0,red
17166.0,38,2,206.34,2,3,4,234,9,Silver,0,red
17169.0,57,2,835.78,3,3,2,332,8,Gold,2,blue
17171.0,289,1,224.91,4,4,4,444,12,Bronze,0,red
17172.0,78,1,317.76,3,4,3,343,10,Silver,0,red
17173.0,5,8,3766.6,1,1,1,111,3,Platinum,1,green
17174.0,217,1,59.9,4,4,4,444,12,Bronze,0,red
17175.0,44,4,1443.69,2,2,2,222,6,Gold,2,blue
17176.0,201,1,306.13,4,4,3,443,11,Bronze,0,red
17179.0,178,3,711.79,4,2,2,422,8,Gold,2,blue
17180.0,56,4,796.03,3,2,2,322,7,Gold,2,blue
17181.0,57,2,239.92000000000002,3,3,4,334,10,Silver,0,red
17183.0,7,6,3347.31,1,1,1,111,3,Platinum,1,green
17186.0,46,2,144.0,2,3,4,234,9,Silver,0,red
17187.0,226,1,203.95,4,4,4,444,12,Bronze,0,red
17188.0,11,7,2474.23,1,1,1,111,3,Platinum,1,green
17189.0,106,2,384.40000000000003,3,3,3,333,9,Silver,0,red
17190.0,58,2,444.74,3,3,3,333,9,Silver,0,red
17191.0,28,7,2095.13,2,1,1,211,4,Platinum,2,blue
17193.0,35,7,1699.3000000000002,2,1,1,211,4,Platinum,2,blue
17194.0,273,2,262.62,4,3,4,434,11,Bronze,0,red
17197.0,29,1,1013.01,2,4,2,242,8,Gold,2,blue
17198.0,23,3,692.22,2,2,2,222,6,Gold,2,blue
17201.0,53,1,342.63,3,4,3,343,10,Silver,0,red
17203.0,35,6,3563.85,2,1,1,211,4,Platinum,2,blue
17204.0,175,4,1564.56,4,2,2,422,8,Gold,2,blue
17205.0,53,1,384.08,3,4,3,343,10,Silver,0,red
17206.0,53,1,204.24,3,4,4,344,11,Bronze,0,red
17211.0,26,8,2317.2200000000003,2,1,1,211,4,Platinum,1,green
17212.0,253,1,226.85,4,4,4,444,12,Bronze,0,red
17213.0,40,7,2781.23,2,1,1,211,4,Platinum,2,blue
17214.0,60,6,1069.1200000000001,3,1,2,312,6,Gold,2,blue
17217.0,234,1,113.5,4,4,4,444,12,Bronze,0,red
17218.0,4,10,1960.72,1,1,1,111,3,Platinum,1,green
17219.0,31,1,114.23,2,4,4,244,10,Silver,0,red
17220.0,24,14,3198.25,2,1,1,211,4,Platinum,1,green
17221.0,7,2,335.13,1,3,3,133,7,Gold,2,blue
17222.0,65,1,354.15,3,4,3,343,10,Silver,0,red
17223.0,310,2,426.79,4,3,3,433,10,Silver,0,red
17226.0,308,1,393.49,4,4,3,443,11,Bronze,0,red
17227.0,18,6,939.32,2,1,2,212,5,Platinum,2,blue
17228.0,15,8,1906.09,1,1,1,111,3,Platinum,1,green
17229.0,96,2,318.76,3,3,3,333,9,Silver,0,red
17230.0,264,8,3638.41,4,1,1,411,6,Gold,2,blue
17231.0,12,10,3174.32,1,1,1,111,3,Platinum,1,green
17232.0,2,2,421.52,1,3,3,133,7,Gold,2,blue
17233.0,35,1,190.88,2,4,4,244,10,Silver,0,red
17234.0,182,1,149.89000000000001,4,4,4,444,12,Bronze,0,red
17235.0,25,2,550.06,2,3,3,233,8,Gold,2,blue
17236.0,12,6,916.13,1,1,2,112,4,Platinum,2,blue
17237.0,11,2,314.69,1,3,3,133,7,Gold,2,blue
17238.0,2,17,3744.65,1,1,1,111,3,Platinum,1,green
17239.0,312,1,382.5,4,4,3,443,11,Bronze,0,red
17242.0,108,2,1135.04,3,3,2,332,8,Gold,2,blue
17243.0,1,26,8676.85,1,1,1,111,3,Platinum,1,green
17244.0,53,1,954.9,3,4,2,342,9,Silver,0,red
17245.0,204,1,171.45,4,4,4,444,12,Bronze,0,red
17247.0,15,1,282.19,1,4,4,144,9,Silver,0,red
17248.0,120,1,318.65,3,4,3,343,10,Silver,0,red
17250.0,3,2,384.52,1,3,3,133,7,Gold,2,blue
17251.0,362,1,283.28000000000003,4,4,4,444,12,Bronze,0,red
17252.0,116,2,353.86,3,3,3,333,9,Silver,0,red
17253.0,18,1,178.26,2,4,4,244,10,Silver,0,red
17254.0,4,2,272.44,1,3,4,134,8,Gold,2,blue
17255.0,40,2,298.41,2,3,4,234,9,Silver,0,red
17256.0,107,2,240.0,3,3,4,334,10,Silver,0,red
17259.0,148,2,603.37,4,3,3,433,10,Silver,0,red
17262.0,52,5,1253.3600000000001,3,2,2,322,7,Gold,2,blue
17263.0,208,1,63.440000000000005,4,4,4,444,12,Bronze,0,red
17265.0,138,2,562.9,3,3,3,333,9,Silver,0,red
17266.0,2,3,310.64,1,2,3,123,6,Gold,2,blue
17267.0,127,2,317.62,3,3,3,333,9,Silver,0,red
17268.0,107,4,763.64,3,2,2,322,7,Gold,2,blue
17272.0,42,4,2148.63,2,2,1,221,5,Platinum,2,blue
17274.0,35,1,111.97999999999999,2,4,4,244,10,Silver,0,red
17277.0,227,2,1065.3500000000001,4,3,2,432,9,Silver,0,red
17278.0,241,1,246.04,4,4,4,444,12,Bronze,0,red
17279.0,57,1,187.82999999999998,3,4,4,344,11,Bronze,0,red
17282.0,130,3,1703.41,3,2,1,321,6,Gold,2,blue
17284.0,60,6,1652.58,3,1,1,311,5,Platinum,2,blue
17286.0,21,1,153.92,2,4,4,244,10,Silver,0,red
17287.0,26,7,1064.11,2,1,2,212,5,Platinum,2,blue
17288.0,9,7,1419.73,1,1,2,112,4,Platinum,1,green
17289.0,31,3,944.41,2,2,2,222,6,Gold,2,blue
17290.0,3,2,525.24,1,3,3,133,7,Gold,2,blue
17291.0,308,1,550.8000000000001,4,4,3,443,11,Bronze,0,red
17293.0,8,9,1875.1100000000001,1,1,1,111,3,Platinum,1,green
17295.0,28,3,556.95,2,2,3,223,7,Gold,2,blue
17297.0,17,1,131.78,1,4,4,144,9,Silver,0,red
17298.0,101,2,498.42,3,3,3,333,9,Silver,0,red
17299.0,11,4,669.11,1,2,2,122,5,Platinum,2,blue
17301.0,21,1,197.63,2,4,4,244,10,Silver,0,red
17302.0,14,5,1135.63,1,2,2,122,5,Platinum,2,blue
17303.0,361,1,250.04,4,4,4,444,12,Bronze,0,red
17306.0,10,19,8631.31,1,1,1,111,3,Platinum,1,green
17309.0,95,1,82.75,3,4,4,344,11,Bronze,0,red
17311.0,78,2,1384.85,3,3,2,332,8,Gold,2,blue
17312.0,138,3,644.3,3,2,3,323,8,Gold,2,blue
17313.0,31,1,2328.84,2,4,1,241,7,Gold,2,blue
17314.0,24,8,2527.92,2,1,1,211,4,Platinum,1,green
17315.0,1,38,6292.26,1,1,1,111,3,Platinum,1,green
17317.0,46,3,2600.34,2,2,1,221,5,Platinum,2,blue
17320.0,100,3,1200.6200000000001,3,2,2,322,7,Gold,2,blue
17321.0,8,2,700.86,1,3,2,132,6,Gold,2,blue
17323.0,15,7,921.07,1,1,2,112,4,Platinum,2,blue
17324.0,17,4,990.23,1,2,2,122,5,Platinum,2,blue
17325.0,280,1,96.8,4,4,4,444,12,Bronze,0,red
17329.0,14,2,523.11,1,3,3,133,7,Gold,2,blue
17330.0,22,2,363.9,2,3,3,233,8,Gold,2,blue
17331.0,123,1,175.2,3,4,4,344,11,Bronze,0,red
17333.0,85,1,494.25,3,4,3,343,10,Silver,0,red
17334.0,302,2,307.02,4,3,3,433,10,Silver,0,red
17337.0,151,4,2027.8700000000001,4,2,1,421,7,Gold,2,blue
17338.0,17,8,6643.93,1,1,1,111,3,Platinum,1,green
17339.0,94,2,243.36,3,3,4,334,10,Silver,0,red
17340.0,29,11,12353.29,2,1,1,211,4,Platinum,1,green
17341.0,156,3,781.36,4,2,2,422,8,Gold,2,blue
17343.0,355,1,193.64,4,4,4,444,12,Bronze,0,red
17344.0,46,1,160.57,2,4,4,244,10,Silver,0,red
17345.0,15,4,537.74,1,2,3,123,6,Gold,2,blue
17346.0,3,15,2676.56,1,1,1,111,3,Platinum,1,green
17347.0,86,1,228.96,3,4,4,344,11,Bronze,0,red
17348.0,14,5,1159.52,1,2,2,122,5,Platinum,2,blue
17349.0,179,1,110.75,4,4,4,444,12,Bronze,0,red
17350.0,8,4,1286.07,1,2,2,122,5,Platinum,2,blue
17351.0,36,3,587.15,2,2,3,223,7,Gold,2,blue
17353.0,129,2,1740.0,3,3,1,331,7,Gold,2,blue
17354.0,50,1,1393.06,2,4,2,242,8,Gold,2,blue
17356.0,311,1,178.22,4,4,4,444,12,Bronze,0,red
17357.0,24,2,388.14,2,3,3,233,8,Gold,2,blue
17358.0,303,2,365.85,4,3,3,433,10,Silver,0,red
17359.0,11,1,127.86,1,4,4,144,9,Silver,0,red
17360.0,17,3,585.79,1,2,3,123,6,Gold,2,blue
17361.0,49,3,488.2,2,2,3,223,7,Gold,2,blue
17362.0,239,2,312.23,4,3,3,433,10,Silver,0,red
17364.0,1,11,4481.18,1,1,1,111,3,Platinum,1,green
17365.0,12,8,4801.56,1,1,1,111,3,Platinum,1,green
17367.0,238,1,168.4,4,4,4,444,12,Bronze,0,red
17368.0,23,8,1912.67,2,1,1,211,4,Platinum,1,green
17370.0,72,4,446.18,3,2,3,323,8,Gold,2,blue
17371.0,17,3,423.89,1,2,3,123,6,Gold,2,blue
17372.0,40,8,1342.68,2,1,2,212,5,Platinum,2,blue
17373.0,40,4,646.92,2,2,3,223,7,Gold,2,blue
17374.0,218,2,495.77,4,3,3,433,10,Silver,0,red
17375.0,199,3,400.1,4,2,3,423,9,Silver,0,red
17376.0,70,2,203.2,3,3,4,334,10,Silver,0,red
17377.0,23,20,4100.92,2,1,1,211,4,Platinum,1,green
17379.0,11,1,404.66,1,4,3,143,8,Gold,0,red
17381.0,8,29,20275.61,1,1,1,111,3,Platinum,1,green
17382.0,65,1,65.4,3,4,4,344,11,Bronze,0,red
17383.0,4,1,199.29,1,4,4,144,9,Silver,0,red
17384.0,19,2,336.4,2,3,3,233,8,Gold,2,blue
17385.0,14,1,261.11,1,4,4,144,9,Silver,0,red
17386.0,7,6,2686.42,1,1,1,111,3,Platinum,1,green
17387.0,19,2,784.11,2,3,2,232,7,Gold,2,blue
17388.0,77,4,1259.56,3,2,2,322,7,Gold,2,blue
17389.0,1,34,31833.68,1,1,1,111,3,Platinum,1,green
17391.0,163,2,508.8,4,3,3,433,10,Silver,0,red
17392.0,306,2,457.91,4,3,3,433,10,Silver,0,red
17394.0,219,1,203.86999999999998,4,4,4,444,12,Bronze,0,red
17396.0,39,8,7330.8,2,1,1,211,4,Platinum,1,green
17397.0,22,2,696.41,2,3,2,232,7,Gold,2,blue
17398.0,114,3,653.38,3,2,2,322,7,Gold,2,blue
17400.0,126,5,2129.96,3,2,1,321,6,Gold,2,blue
17402.0,4,13,2633.85,1,1,1,111,3,Platinum,1,green
17403.0,36,1,281.62,2,4,4,244,10,Silver,0,red
17405.0,1,3,1031.41,1,2,2,122,5,Platinum,1,green
17406.0,333,3,2200.42,4,2,1,421,7,Gold,2,blue
17408.0,163,1,32.65,4,4,4,444,12,Bronze,0,red
17409.0,184,2,771.85,4,3,2,432,9,Silver,0,red
17410.0,16,5,1214.72,1,2,2,122,5,Platinum,2,blue
17411.0,12,3,778.94,1,2,2,122,5,Platinum,2,blue
17412.0,2,7,1258.06,1,1,2,112,4,Platinum,1,green
17414.0,43,2,778.0,2,3,2,232,7,Gold,2,blue
17415.0,79,1,507.84,3,4,3,343,10,Silver,0,red
17416.0,29,7,6893.42,2,1,1,211,4,Platinum,1,green
17418.0,42,2,463.46000000000004,2,3,3,233,8,Gold,2,blue
17419.0,11,12,4226.57,1,1,1,111,3,Platinum,1,green
17420.0,50,3,598.83,2,2,3,223,7,Gold,2,blue
17422.0,16,6,1979.37,1,1,1,111,3,Platinum,1,green
17423.0,46,2,698.41,2,3,2,232,7,Gold,2,blue
17425.0,19,2,759.17,2,3,2,232,7,Gold,2,blue
17426.0,8,6,5037.26,1,1,1,111,3,Platinum,1,green
17427.0,71,1,100.8,3,4,4,344,11,Bronze,0,red
17428.0,1,28,17256.85,1,1,1,111,3,Platinum,1,green
17429.0,128,3,524.9200000000001,3,2,3,323,8,Gold,2,blue
17430.0,32,2,265.76,2,3,4,234,9,Silver,0,red
17431.0,313,1,403.3,4,4,3,443,11,Bronze,0,red
17432.0,18,2,365.76,2,3,3,233,8,Gold,2,blue
17433.0,88,1,303.15999999999997,3,4,3,343,10,Silver,0,red
17434.0,2,7,2373.82,1,1,1,111,3,Platinum,1,green
17436.0,1,2,216.29999999999998,1,3,4,134,8,Gold,2,blue
17438.0,253,1,388.45000000000005,4,4,3,443,11,Bronze,0,red
17440.0,156,3,186.42000000000002,4,2,4,424,10,Silver,0,red
17442.0,36,6,2248.56,2,1,1,211,4,Platinum,2,blue
17446.0,176,2,120.9,4,3,4,434,11,Bronze,0,red
17447.0,40,2,541.53,2,3,3,233,8,Gold,2,blue
17449.0,2,7,2520.86,1,1,1,111,3,Platinum,1,green
17450.0,8,46,194550.79,1,1,1,111,3,Platinum,1,green
17451.0,1,7,1721.4,1,1,1,111,3,Platinum,1,green
17453.0,17,2,486.71999999999997,1,3,3,133,7,Gold,2,blue
17454.0,192,4,517.53,4,2,3,423,9,Silver,2,blue
17455.0,203,1,131.7,4,4,4,444,12,Bronze,0,red
17456.0,365,1,249.86,4,4,4,444,12,Bronze,0,red
17457.0,126,5,1737.7,3,2,1,321,6,Gold,2,blue
17458.0,15,1,316.5,1,4,3,143,8,Gold,0,red
17459.0,43,2,657.3,2,3,2,232,7,Gold,2,blue
17460.0,94,6,622.4300000000001,3,1,3,313,7,Gold,2,blue
17461.0,22,3,757.46,2,2,2,222,6,Gold,2,blue
17462.0,60,2,675.69,3,3,2,332,8,Gold,2,blue
17463.0,16,5,1896.41,1,2,1,121,4,Platinum,2,blue
17464.0,158,1,289.96000000000004,4,4,4,444,12,Bronze,0,red
17466.0,10,2,763.28,1,3,2,132,6,Gold,2,blue
17468.0,10,2,137.0,1,3,4,134,8,Gold,0,red
17469.0,16,5,1870.97,1,2,1,121,4,Platinum,2,blue
17470.0,44,5,1125.07,2,2,2,222,6,Gold,2,blue
17472.0,191,3,710.29,4,2,2,422,8,Gold,2,blue
17475.0,79,1,194.37,3,4,4,344,11,Bronze,0,red
17480.0,77,1,511.82,3,4,3,343,10,Silver,0,red
17481.0,3,4,1255.59,1,2,2,122,5,Platinum,1,green
17483.0,65,3,414.04,3,2,3,323,8,Gold,2,blue
17486.0,261,1,396.87,4,4,3,443,11,Bronze,0,red
17489.0,58,2,376.64,3,3,3,333,9,Silver,0,red
17490.0,1,7,2092.32,1,1,1,111,3,Platinum,1,green
17491.0,1,10,3558.87,1,1,1,111,3,Platinum,1,green
17492.0,248,1,374.57,4,4,3,443,11,Bronze,0,red
17495.0,7,2,497.56,1,3,3,133,7,Gold,2,blue
17496.0,358,1,271.05,4,4,4,444,12,Bronze,0,red
17498.0,75,1,272.22,3,4,4,344,11,Bronze,0,red
17499.0,289,1,622.88,4,4,3,443,11,Bronze,0,red
17500.0,17,3,1138.0,1,2,2,122,5,Platinum,2,blue
17501.0,220,2,288.6,4,3,4,434,11,Bronze,0,red
17502.0,9,4,689.1,1,2,2,122,5,Platinum,2,blue
17503.0,2,2,558.96,1,3,3,133,7,Gold,2,blue
17504.0,206,9,2997.0299999999997,4,1,1,411,6,Gold,2,blue
17505.0,161,2,1145.84,4,3,2,432,9,Silver,2,blue
17506.0,75,1,302.2,3,4,3,343,10,Silver,0,red
17507.0,261,2,605.58,4,3,3,433,10,Silver,0,red
17509.0,57,8,6115.14,3,1,1,311,5,Platinum,1,green
17510.0,24,1,308.48,2,4,3,243,9,Silver,0,red
17511.0,2,31,91062.38,1,1,1,111,3,Platinum,1,green
17512.0,28,10,2924.9900000000002,2,1,1,211,4,Platinum,1,green
17513.0,72,1,513.2,3,4,3,343,10,Silver,0,red
17514.0,128,1,208.65,3,4,4,344,11,Bronze,0,red
17515.0,31,4,639.02,2,2,3,223,7,Gold,2,blue
17516.0,15,5,768.08,1,2,2,122,5,Platinum,2,blue
17517.0,308,1,153.94,4,4,4,444,12,Bronze,0,red
17519.0,17,6,1844.02,1,1,1,111,3,Platinum,2,blue
17520.0,53,1,546.81,3,4,3,343,10,Silver,0,red
17521.0,29,3,723.2099999999999,2,2,2,222,6,Gold,2,blue
17522.0,1,5,1070.71,1,2,2,122,5,Platinum,1,green
17523.0,11,4,652.74,1,2,2,122,5,Platinum,2,blue
17524.0,361,1,145.0,4,4,4,444,12,Bronze,0,red
17525.0,359,1,422.70000000000005,4,4,3,443,11,Bronze,0,red
17526.0,4,4,1195.8999999999999,1,2,2,122,5,Platinum,1,green
17527.0,53,4,939.37,3,2,2,322,7,Gold,2,blue
17528.0,1,8,3628.5,1,1,1,111,3,Platinum,1,green
17530.0,1,10,2385.0,1,1,1,111,3,Platinum,1,green
17531.0,190,1,296.7,4,4,4,444,12,Bronze,0,red
17534.0,53,1,223.36,3,4,4,344,11,Bronze,0,red
17535.0,280,1,164.4,4,4,4,444,12,Bronze,0,red
17536.0,177,1,76.5,4,4,4,444,12,Bronze,0,red
17537.0,29,2,897.62,2,3,2,232,7,Gold,2,blue
17538.0,25,1,98.42,2,4,4,244,10,Silver,0,red
17540.0,24,2,578.9,2,3,3,233,8,Gold,2,blue
17542.0,269,1,170.75,4,4,4,444,12,Bronze,0,red
17545.0,43,3,645.96,2,2,3,223,7,Gold,2,blue
17548.0,233,1,103.3,4,4,4,444,12,Bronze,0,red
17549.0,23,2,148.86,2,3,4,234,9,Silver,0,red
17550.0,197,3,267.16,4,2,4,424,10,Silver,0,red
17551.0,359,1,306.84,4,4,3,443,11,Bronze,0,red
17552.0,60,4,930.41,3,2,2,322,7,Gold,2,blue
17553.0,129,1,1487.6,3,4,2,342,9,Silver,0,red
17554.0,1,5,1952.45,1,2,1,121,4,Platinum,1,green
17555.0,19,2,483.26,2,3,3,233,8,Gold,2,blue
17556.0,205,1,157.9,4,4,4,444,12,Bronze,0,red
17557.0,14,3,541.46,1,2,3,123,6,Gold,2,blue
17560.0,94,5,854.95,3,2,2,322,7,Gold,2,blue
17561.0,19,1,167.62,2,4,4,244,10,Silver,0,red
17562.0,14,7,1122.38,1,1,2,112,4,Platinum,2,blue
17564.0,24,3,454.01,2,2,3,223,7,Gold,2,blue
17566.0,8,2,901.21,1,3,2,132,6,Gold,2,blue
17567.0,7,8,4331.48,1,1,1,111,3,Platinum,1,green
17569.0,332,1,344.14,4,4,3,443,11,Bronze,0,red
17571.0,50,4,1498.51,2,2,2,222,6,Gold,2,blue
17572.0,71,4,226.75000000000003,3,2,4,324,9,Silver,2,blue
